language,project,bug_id,raw_mapping,operator_set,unresolved,is_no_operator,strict_eligible,operators,unresolved_labels,mapping_id
Python,matplotlib,bid21,"Condition insertion, Statement insertion,Method call replecement","frozenset({'MCR', 'SI', 'CI'})",(),False,True,CI;MCR;SI,,Python::matplotlib::bid21
Python,matplotlib,bid22,"Condition insertion, method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::matplotlib::bid22
Python,matplotlib,bid23,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::matplotlib::bid23
Python,matplotlib,bid24,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::matplotlib::bid24
Python,matplotlib,bid25,"Condition insertion, Exception insertion, Method call insertion","frozenset({'MCR', 'CI', 'EI'})",(),False,True,CI;EI;MCR,,Python::matplotlib::bid25
Python,matplotlib,bid26,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::matplotlib::bid26
Python,matplotlib,bid27,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::matplotlib::bid27
Python,matplotlib,bid28,"Modification of condition statement, Method call insertion","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,Python::matplotlib::bid28
Python,sanic,bid1,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::sanic::bid1
Python,sanic,bid3,"Condition insertion, Method call insertion, Method call replacement","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::sanic::bid3
Python,sanic,bid4,Exception insertion,frozenset({'EI'}),(),False,True,EI,,Python::sanic::bid4
Python,sanic,bid5,String replacement,frozenset({'SM'}),(),False,True,SM,,Python::sanic::bid5
Python,scrapy,bid1,"Condition insertion, Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::scrapy::bid1
Python,scrapy,bid2,Condition insertion,frozenset({'CI'}),(),False,True,CI,,Python::scrapy::bid2
Python,scrapy,bid3,"Condition insertion, Add import statement, Method call insertion","frozenset({'MCR', 'CI', 'AIS'})",(),False,True,AIS;CI;MCR,,Python::scrapy::bid3
Python,scrapy,bid4,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::scrapy::bid4
Python,scrapy,bid5,Else insertion,frozenset({'ElseI'}),(),False,True,ElseI,,Python::scrapy::bid5
Python,scrapy,bid6,"Condition insertion, Method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::scrapy::bid6
Python,scrapy,bid7,"Condition insertion, Method call insertion, Add import statement","frozenset({'MCR', 'CI', 'AIS'})",(),False,True,AIS;CI;MCR,,Python::scrapy::bid7
Python,scrapy,bid8,"Condition insertion,Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::scrapy::bid8
Python,scrapy,bid9,"Statement insertion, Add import statement","frozenset({'SI', 'AIS'})",(),False,True,AIS;SI,,Python::scrapy::bid9
Python,scrapy,bis10,"add importa statement, Method call replacement","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Python::scrapy::bis10
Python,scrapy,bid11,String replacement,frozenset({'SM'}),(),False,True,SM,,Python::scrapy::bid11
Python,scrapy,bid12,"Condition insertion,Exception insertion","frozenset({'CI', 'EI'})",(),False,True,CI;EI,,Python::scrapy::bid12
Python,scrapy,bid13,Constant replacement,frozenset({'CR'}),(),False,True,CR,,Python::scrapy::bid13
Python,scrapy,bid14,"add importa statement, Method call replacement,Method call insertion","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Python::scrapy::bid14
Python,scrapy,bid15,"Exception insertion, Modification of return value","frozenset({'MRV', 'EI'})",(),False,True,EI;MRV,,Python::scrapy::bid15
Python,scrapy,bid17,"Modification of Return value, Statement Deletion","frozenset({'MRV', 'SD'})",(),False,True,MRV;SD,,Python::scrapy::bid17
Python,scrapy,bid18,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::scrapy::bid18
Python,scrapy,bid20,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::scrapy::bid20
Python,scrapy,bid21,"Method call replacment, Variable Initilzation","frozenset({'MCR', 'VA'})",(),False,True,MCR;VA,,Python::scrapy::bid21
Python,scrapy,bid22,"Condition insertion, Methodcall insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::scrapy::bid22
Python,scrapy,bid24,"Method call replacement, Datatype Replacement","frozenset({'MCR', 'DTR'})",(),False,True,DTR;MCR,,Python::scrapy::bid24
Python,scrapy,bid25,"Add import statement, Methodcalled replacement, Modification of Return value","frozenset({'MRV', 'MCR', 'AIS'})",(),False,True,AIS;MCR;MRV,,Python::scrapy::bid25
Python,scrapy,bid27,"Method call replacement, Logical operator replacement","frozenset({'MCR', 'LOR'})",(),False,True,LOR;MCR,,Python::scrapy::bid27
Python,scrapy,bid28,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::scrapy::bid28
Python,scrapy,bid31,"Method call replacement, Modification of Return Value","frozenset({'MRV', 'MCR'})",(),False,True,MCR;MRV,,Python::scrapy::bid31
Python,scrapy,bid32,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::scrapy::bid32
Python,scrapy,bid34,"Add import statement, Methodcalled replacement","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Python::scrapy::bid34
Python,scrapy,bid35,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::scrapy::bid35
Python,scrapy,bid37,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::scrapy::bid37
Python,scrapy,bid38,String replacement,frozenset({'SM'}),(),False,True,SM,,Python::scrapy::bid38
Python,scrapy,bid39,"Statement insertion, Condition insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::scrapy::bid39
Python,scrapy,bid40,"Statement insertion, Condition insertion, Modification of return value","frozenset({'MRV', 'SI', 'CI'})",(),False,True,CI;MRV;SI,,Python::scrapy::bid40
Python,spacy,bid1,"Condition insertion, Modification of return value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::spacy::bid1
Python,spacy,bid2,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::spacy::bid2
Python,spacy,bid3,"Statement insertion,Method call insertion","frozenset({'MCR', 'SI'})",(),False,True,MCR;SI,,Python::spacy::bid3
Python,spacy,bid4,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::spacy::bid4
Python,spacy,bid5,Statement reorder,frozenset({'SR'}),(),False,True,SR,,Python::spacy::bid5
Python,spacy,bid6,"Statement reorder,Variable initialzation","frozenset({'SR', 'VA'})",(),False,True,SR;VA,,Python::spacy::bid6
Python,spacy,bid8,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::spacy::bid8
Python,spacy,bid9,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::spacy::bid9
Python,spacy,bid10,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::spacy::bid10
Python,tornado,bid2,Method call replacemet,frozenset({'MCR'}),(),False,True,MCR,,Python::tornado::bid2
Python,tornado,bid3,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::tornado::bid3
Python,tornado,bid4,"Condition insertion, statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::tornado::bid4
Python,tornado,bid5,"Statement insertion, Condition insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::tornado::bid5
Python,tornado,bid7,"Method call replacement, Statement insertion, variable intization","frozenset({'MCR', 'SI'})",(),False,True,MCR;SI,,Python::tornado::bid7
Python,tornado,bid9,"Condition insertion, Modification of return value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::tornado::bid9
Python,tornado,bid11,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::tornado::bid11
Python,tornado,bid12,"Add import statement, Variable Initization, Statement insertion","frozenset({'SI', 'AIS', 'VA'})",(),False,True,AIS;SI;VA,,Python::tornado::bid12
Python,tornado,bid13,"Logical operator replacement, Statemet insertion","frozenset({'SI', 'LOR'})",(),False,True,LOR;SI,,Python::tornado::bid13
Python,tornado,bid14,"Logical operator replacement,Condition insertion","frozenset({'CI', 'LOR'})",(),False,True,CI;LOR,,Python::tornado::bid14
Python,tornado,bid15,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::tornado::bid15
Python,tornado,bid16,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::tornado::bid16
Python,tqdm,bid1,Modification of the return value,frozenset({'MRV'}),(),False,True,MRV,,Python::tqdm::bid1
Python,tqdm,bid4,Condition insertion,frozenset({'CI'}),(),False,True,CI,,Python::tqdm::bid4
Python,tqdm,bid6,Condition insertion,frozenset({'CI'}),(),False,True,CI,,Python::tqdm::bid6
Python,tqdm,bid7,String replacement,frozenset({'SM'}),(),False,True,SM,,Python::tqdm::bid7
Python,tqdm,bid8,Variable Replacement,frozenset({'VR'}),(),False,True,VR,,Python::tqdm::bid8
Python,youtube_dl,bid1,Modification of consition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid1
Python,youtube_dl,bid2,"Control flow deletion, Method call insertion","frozenset({'MCR', 'CFSM'})",(),False,True,CFSM;MCR,,Python::youtube_dl::bid2
Python,youtube_dl,bid3,Logical operator replacement,frozenset({'LOR'}),(),False,True,LOR,,Python::youtube_dl::bid3
Python,youtube_dl,bid4,"logical operator replacement,Modification of condition","frozenset({'MOCS', 'LOR'})",(),False,True,LOR;MOCS,,Python::youtube_dl::bid4
Python,youtube_dl,bid5,"Method call replacement, Modification of Return Value","frozenset({'MRV', 'MCR'})",(),False,True,MCR;MRV,,Python::youtube_dl::bid5
Python,youtube_dl,bid7,"condition insertion, Method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::youtube_dl::bid7
Python,youtube_dl,bid8,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::youtube_dl::bid8
Python,youtube_dl,bid10,"Logical operator replacement, Modification of condition statement","frozenset({'MOCS', 'LOR'})",(),False,True,LOR;MOCS,,Python::youtube_dl::bid10
Python,youtube_dl,bid11,"Modification of condition statement, Modification of return value","frozenset({'MOCS', 'MRV'})",(),False,True,MOCS;MRV,,Python::youtube_dl::bid11
Python,youtube_dl,bid12,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::youtube_dl::bid12
Python,youtube_dl,bid13,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid13
Python,youtube_dl,bid15,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid15
Python,youtube_dl,bid17,"Condition insertion,Modification of return value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::youtube_dl::bid17
Python,youtube_dl,bid18,Modification of condtion statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid18
Python,youtube_dl,bid20,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid20
Python,youtube_dl,bid21,"Condition insertion, Statement insertion, Method call insertion","frozenset({'MCR', 'SI', 'CI'})",(),False,True,CI;MCR;SI,,Python::youtube_dl::bid21
Python,youtube_dl,bid22,"Condtion insertion, Statement insertion, Method call insertion","frozenset({'MCR', 'SI', 'CI'})",(),False,True,CI;MCR;SI,,Python::youtube_dl::bid22
Python,youtube_dl,bid23,"Modification of condition statement, Else insertion","frozenset({'MOCS', 'ElseI'})",(),False,True,ElseI;MOCS,,Python::youtube_dl::bid23
Python,youtube_dl,bid24,"Condition insertion, Statement insertion, Method call insertion","frozenset({'MCR', 'SI', 'CI'})",(),False,True,CI;MCR;SI,,Python::youtube_dl::bid24
Python,youtube_dl,bid25,"Modification of condition, Variable initization","frozenset({'MOCS', 'VA'})",(),False,True,MOCS;VA,,Python::youtube_dl::bid25
Python,youtube_dl,bid26,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid26
Python,youtube_dl,bid27,"Return value modification, Statement insertion","frozenset({'MRV', 'SI'})",(),False,True,MRV;SI,,Python::youtube_dl::bid27
Python,youtube_dl,bid28,Exception insertion,frozenset({'EI'}),(),False,True,EI,,Python::youtube_dl::bid28
Python,youtube_dl,bid29,"Condition insertion, Modification of return value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::youtube_dl::bid29
Python,youtube_dl,bid30,"Variable initialzation,Condition insertion, Modification of return value","frozenset({'MRV', 'CI', 'VA'})",(),False,True,CI;MRV;VA,,Python::youtube_dl::bid30
Python,youtube_dl,bid32,"Method call replacement, Modification of Return Value","frozenset({'MRV', 'MCR'})",(),False,True,MCR;MRV,,Python::youtube_dl::bid32
Python,youtube_dl,bid34,"Condition insertion,Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::youtube_dl::bid34
Python,youtube_dl,bid35,"Method call insertion,Condition insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::youtube_dl::bid35
Python,youtube_dl,bid36,Modification of condition,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid36
Python,youtube_dl,bid37,"Add import statement, Method call Replacement,Statement insertion","frozenset({'MCR', 'SI', 'AIS'})",(),False,True,AIS;MCR;SI,,Python::youtube_dl::bid37
Python,youtube_dl,bid41,"Method call replacement, Modification of condition statement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,Python::youtube_dl::bid41
Python,youtube_dl,bid43,Modification of condtion statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::youtube_dl::bid43
Python,pandas,bid1,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::pandas::bid1
Python,pandas,bid2,"Statement reordering, Condition insertion","frozenset({'SR', 'CI'})",(),False,True,CI;SR,,Python::pandas::bid2
Python,pandas,bid3,"Statement insertion, Condition insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::pandas::bid3
Python,pandas,bid4,"Condition insertion, Modification of return value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::pandas::bid4
Python,pandas,bid6,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::pandas::bid6
JavaScript,bower,bid3,Method Call Replacement (MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::bower::bid3
JavaScript,eslint,bid4,Modification of Condition Statement (MOCS),frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::eslint::bid4
JavaScript,eslint,bid6,"Condition insertion[], Modification of Return Value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid6
JavaScript,eslint,bid7,Condition insertion,frozenset({'CI'}),(),False,True,CI,,JavaScript::eslint::bid7
JavaScript,eslint,bid9,"Modification condition statement, Method call replacement, Modification return Value","frozenset({'MOCS', 'MCR', 'MRV'})",(),False,True,MCR;MOCS;MRV,,JavaScript::eslint::bid9
JavaScript,eslint,bid10,"Methodcall replacement, Condotion insertion, Modification of condition statement","frozenset({'MOCS', 'MCR', 'CI'})",(),False,True,CI;MCR;MOCS,,JavaScript::eslint::bid10
JavaScript,eslint,bid11,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::eslint::bid11
JavaScript,eslint,bid14,Constant Replacement (CR),frozenset({'CR'}),(),False,True,CR,,JavaScript::eslint::bid14
JavaScript,eslint,bid15,Statement Deletion (SD),frozenset({'SD'}),(),False,True,SD,,JavaScript::eslint::bid15
JavaScript,eslint,bid17,Bitwise Operator Replacement (BWO),frozenset({'BWO'}),(),False,True,BWO,,JavaScript::eslint::bid17
JavaScript,eslint,bid18,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid18
JavaScript,eslint,bid19,"Arithmetic Operator Replacement (AOR), Constant replacement,","frozenset({'AOR', 'CR'})",(),False,True,AOR;CR,,JavaScript::eslint::bid19
JavaScript,eslint,bid20,Condition Insertion (CI),frozenset({'CI'}),(),False,True,CI,,JavaScript::eslint::bid20
JavaScript,eslint,bid21,"Condition insertion, Modification of condition stement","frozenset({'MOCS', 'CI'})",(),False,True,CI;MOCS,,JavaScript::eslint::bid21
JavaScript,eslint,bid22,"Method call replacement, Modification of condition stement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,JavaScript::eslint::bid22
JavaScript,eslint,bid23,"Condition insertion,Method call replacement","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,JavaScript::eslint::bid23
JavaScript,eslint,bid24,Arithmetic Operator Replacement (AOR),frozenset({'AOR'}),(),False,True,AOR,,JavaScript::eslint::bid24
JavaScript,eslint,bid25,"Method call replacement , Modification of condition statement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,JavaScript::eslint::bid25
JavaScript,eslint,bid26,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::eslint::bid26
JavaScript,eslint,bid27,"Condition insertion, Modification of return Value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid27
JavaScript,eslint,bid29,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::eslint::bid29
JavaScript,eslint,bid30,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::eslint::bid30
JavaScript,eslint,bid33,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid33
JavaScript,eslint,bid35,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid35
JavaScript,eslint,bid36,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid36
JavaScript,eslint,bid37,"Method call replacement, Modification of condition stement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,JavaScript::eslint::bid37
JavaScript,eslint,bid38,"Annotation addition, Mofication of condition stement",frozenset({'AA'}),(),False,True,AA,,JavaScript::eslint::bid38
JavaScript,eslint,bid39,Modification of Condition Statement (MOCS),frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::eslint::bid39
JavaScript,eslint,bid42,"Modification of condition statement, Statement insertion","frozenset({'MOCS', 'SI'})",(),False,True,MOCS;SI,,JavaScript::eslint::bid42
JavaScript,eslint,bid44,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid44
JavaScript,eslint,bid45,"Statement Insertion (SI), Condition Insertion(CI)","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,JavaScript::eslint::bid45
JavaScript,eslint,bid46,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid46
JavaScript,eslint,bid47,Bitwise Operator Replacement (BWO),frozenset({'BWO'}),(),False,True,BWO,,JavaScript::eslint::bid47
JavaScript,eslint,bid48,For Loop Insertion,frozenset({'FLI'}),(),False,True,FLI,,JavaScript::eslint::bid48
JavaScript,eslint,bid50,Constant Replacement (CR),frozenset({'CR'}),(),False,True,CR,,JavaScript::eslint::bid50
JavaScript,eslint,bid52,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::eslint::bid52
JavaScript,eslint,bid53,Reference Assignment Replacement (RAR),frozenset({'RAR'}),(),False,True,RAR,,JavaScript::eslint::bid53
JavaScript,eslint,bid56,"Method call replacement, Modification of condition stement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,JavaScript::eslint::bid56
JavaScript,eslint,bid57,Statement Deletion (SD),frozenset({'SD'}),(),False,True,SD,,JavaScript::eslint::bid57
JavaScript,eslint,bid59,"Condition insertion, Method call replacement","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,JavaScript::eslint::bid59
JavaScript,eslint,bid60,"Condition Insertion (CI), Modification of return Value(MRV)","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid60
JavaScript,eslint,bid61,Condition Negation (CN),frozenset({'CN'}),(),False,True,CN,,JavaScript::eslint::bid61
JavaScript,eslint,bid62,"Variable assignment(VA), Satatement Insertion(SI), Condition insertion","frozenset({'SI', 'CI', 'VA'})",(),False,True,CI;SI;VA,,JavaScript::eslint::bid62
JavaScript,eslint,bid63,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::eslint::bid63
JavaScript,eslint,bid65,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid65
JavaScript,eslint,bid68,Method Call Replacement (MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid68
JavaScript,eslint,bid69,Statement Insertion(SI),frozenset({'SI'}),(),False,True,SI,,JavaScript::eslint::bid69
JavaScript,eslint,bid70,"Variable Assignment (VA), Else Insertion(ElseI)","frozenset({'ElseI', 'VA'})",(),False,True,ElseI;VA,,JavaScript::eslint::bid70
JavaScript,eslint,bid72,Arithmetic Operator Replacement (AOR),frozenset({'AOR'}),(),False,True,AOR,,JavaScript::eslint::bid72
JavaScript,eslint,bid73,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::eslint::bid73
JavaScript,eslint,bid74,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid74
JavaScript,eslint,bid75,Variable Replacement (VR),frozenset({'VR'}),(),False,True,VR,,JavaScript::eslint::bid75
JavaScript,eslint,bid78,Modification of condition statement(MOCS0,frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::eslint::bid78
JavaScript,eslint,bid79,Condition Insertion (CI),frozenset({'CI'}),(),False,True,CI,,JavaScript::eslint::bid79
JavaScript,eslint,bid80,Condition Insertion (CI),frozenset({'CI'}),(),False,True,CI,,JavaScript::eslint::bid80
JavaScript,eslint,bid81,Method Call Replacement (MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid81
JavaScript,eslint,bid82,"Condition(CI), Modification of condition Statement(MOCS),Statement(SI)","frozenset({'MOCS', 'SI', 'CI'})",(),False,True,CI;MOCS;SI,,JavaScript::eslint::bid82
JavaScript,eslint,bid83,Bitwise Operator Replacement (BWO),frozenset({'BWO'}),(),False,True,BWO,,JavaScript::eslint::bid83
JavaScript,eslint,bid85,"Condition insertion(CI),Statement insertion(SI), Modification of return Value(MRV)","frozenset({'MRV', 'SI', 'CI'})",(),False,True,CI;MRV;SI,,JavaScript::eslint::bid85
JavaScript,eslint,bid86,Reference Assignment Replacement (RAR),frozenset({'RAR'}),(),False,True,RAR,,JavaScript::eslint::bid86
JavaScript,eslint,bid89,"Condition insertion(CI), Modification of Return Value(MRV)","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid89
JavaScript,eslint,bid90,"Statement Deletion (SD), Method call replacement(MCR)","frozenset({'MCR', 'SD'})",(),False,True,MCR;SD,,JavaScript::eslint::bid90
JavaScript,eslint,bid91,"Statament insertion(SI0,Modification of return value","frozenset({'MRV', 'SI'})",(),False,True,MRV;SI,,JavaScript::eslint::bid91
JavaScript,eslint,bid93,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid93
JavaScript,eslint,bid96,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid96
JavaScript,eslint,bid97,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid97
JavaScript,eslint,bid98,Method Parameter Modification (MPM),frozenset({'MPM'}),(),False,True,MPM,,JavaScript::eslint::bid98
JavaScript,eslint,bid99,Modification of Return Value (MRV),frozenset({'MRV'}),(),False,True,MRV,,JavaScript::eslint::bid99
JavaScript,eslint,bid100,Variable Assignment (VA),frozenset({'VA'}),(),False,True,VA,,JavaScript::eslint::bid100
JavaScript,eslint,bid102,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid102
JavaScript,eslint,bid103,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid103
JavaScript,eslint,bid106,Statement Insertion (SI),frozenset({'SI'}),(),False,True,SI,,JavaScript::eslint::bid106
JavaScript,eslint,bid108,"Condition insertion(CI0, Modificationof return Value(MRV)","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid108
JavaScript,eslint,bid109,"Else insertion(ElseI0, Modificationof return value(MRV)","frozenset({'MRV', 'ElseI'})",(),False,True,ElseI;MRV,,JavaScript::eslint::bid109
JavaScript,eslint,bid110,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid110
JavaScript,eslint,bid113,Constant Replacement (CR),frozenset({'CR'}),(),False,True,CR,,JavaScript::eslint::bid113
JavaScript,eslint,bid114,"Condition insertion(CI), Modification of Return Value(MRV)","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid114
JavaScript,eslint,bid118,Constant Replacement (CR),frozenset({'CR'}),(),False,True,CR,,JavaScript::eslint::bid118
JavaScript,eslint,bid120,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid120
JavaScript,eslint,bid121,Modification of condition statement(MOCS),frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::eslint::bid121
JavaScript,eslint,bid124,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid124
JavaScript,eslint,bid125,Arithmetic Operator Replacement (AOR),frozenset({'AOR'}),(),False,True,AOR,,JavaScript::eslint::bid125
JavaScript,eslint,bid126,Modification of condition stetement(MOCS),frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::eslint::bid126
JavaScript,eslint,bid127,"Statement insertion(SI), Modification of return value(MRV),Modification of condition statement(MOCS)","frozenset({'MOCS', 'MRV', 'SI'})",(),False,True,MOCS;MRV;SI,,JavaScript::eslint::bid127
JavaScript,eslint,bid128,"Modification of condition statement(MOCS), Method call replacement(MCR)","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,JavaScript::eslint::bid128
JavaScript,eslint,bid132,Method call replacement(MCR),frozenset({'MCR'}),(),False,True,MCR,,JavaScript::eslint::bid132
JavaScript,eslint,bid133,"Statement insertion(SI),Modification of condition statement(MOCS)","frozenset({'MOCS', 'SI'})",(),False,True,MOCS;SI,,JavaScript::eslint::bid133
JavaScript,eslint,bid134,"Case Insertion (CASEI), Satatment insertion(SI)","frozenset({'SI', 'CASEI'})",(),False,True,CASEI;SI,,JavaScript::eslint::bid134
JavaScript,eslint,bid136,"Condition insertion(CI), Modification of return value(MRV)","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,JavaScript::eslint::bid136
JavaScript,eslint,bid137,"Condition deletion(CD), Statement deletion(SD), Method call replacement(MCR)","frozenset({'DOC', 'MCR', 'SD'})",(),False,True,DOC;MCR;SD,,JavaScript::eslint::bid137
JavaScript,eslint,bid138,"Method call replacement(MCR), Statement insertion(SI)","frozenset({'MCR', 'SI'})",(),False,True,MCR;SI,,JavaScript::eslint::bid138
JavaScript,eslint,bid140,"Modification of condition statement(MOCS), Modification of return Value(MRV)","frozenset({'MOCS', 'MRV'})",(),False,True,MOCS;MRV,,JavaScript::eslint::bid140
JavaScript,eslint,bid142,Logical Operator Replacement (LOR),frozenset({'LOR'}),(),False,True,LOR,,JavaScript::eslint::bid142
JavaScript,eslint,bid144,Modification of condition statement(MOCS),frozenset({'MOCS'}),(),False,True,MOCS,,JavaScript::eslint::bid144
JavaScript,eslint,bid145,"Constant Replacement (CR), Condition insertion(CI)","frozenset({'CR', 'CI'})",(),False,True,CI;CR,,JavaScript::eslint::bid145
