language,project,bug_id,raw_mapping,is_no_operator,strict_eligible,operators,unresolved_labels,mapping_id
Python,youtube_dl,bid10,"Logical operator replacement, Modification of condition statement",False,True,LOR;MOCS,,Python::youtube_dl::bid10
Python,youtube_dl,bid11,"Modification of condition statement, Modification of return value",False,True,MOCS;MRV,,Python::youtube_dl::bid11
Python,youtube_dl,bid12,Method call insertion,False,True,MCR,,Python::youtube_dl::bid12
Python,youtube_dl,bid13,Modification of condition statement,False,True,MOCS,,Python::youtube_dl::bid13
Python,youtube_dl,bid14,no,True,False,,,Python::youtube_dl::bid14
Python,youtube_dl,bid15,Modification of condition statement,False,True,MOCS,,Python::youtube_dl::bid15
Python,youtube_dl,bid16,no,True,False,,,Python::youtube_dl::bid16
Python,youtube_dl,bid17,"Condition insertion,Modification of return value",False,True,CI;MRV,,Python::youtube_dl::bid17
Python,youtube_dl,bid18,Modification of condtion statement,False,True,MOCS,,Python::youtube_dl::bid18
Python,youtube_dl,bid19,no,True,False,,,Python::youtube_dl::bid19
Python,youtube_dl,bid20,Modification of condition statement,False,True,MOCS,,Python::youtube_dl::bid20
Python,youtube_dl,bid21,"Condition insertion, Statement insertion, Method call insertion",False,True,CI;MCR;SI,,Python::youtube_dl::bid21
Python,youtube_dl,bid22,"Condtion insertion, Statement insertion, Method call insertion",False,True,CI;MCR;SI,,Python::youtube_dl::bid22
Python,youtube_dl,bid23,"Modification of condition statement, Else insertion",False,True,ElseI;MOCS,,Python::youtube_dl::bid23
Python,youtube_dl,bid24,"Condition insertion, Statement insertion, Method call insertion",False,True,CI;MCR;SI,,Python::youtube_dl::bid24
Python,youtube_dl,bid25,"Modification of condition, Variable initization",False,True,MOCS;VA,,Python::youtube_dl::bid25
Python,youtube_dl,bid26,Modification of condition statement,False,True,MOCS,,Python::youtube_dl::bid26
Python,youtube_dl,bid27,"Return value modification, Statement insertion",False,True,MRV;SI,,Python::youtube_dl::bid27
Python,youtube_dl,bid28,Exception insertion,False,True,EI,,Python::youtube_dl::bid28
Python,youtube_dl,bid29,"Condition insertion, Modification of return value",False,True,CI;MRV,,Python::youtube_dl::bid29
Python,youtube_dl,bid30,"Variable initialzation,Condition insertion, Modification of return value",False,True,CI;MRV;VA,,Python::youtube_dl::bid30
Python,youtube_dl,bid31,no,True,False,,,Python::youtube_dl::bid31
Python,youtube_dl,bid32,"Method call replacement, Modification of Return Value",False,True,MCR;MRV,,Python::youtube_dl::bid32
Python,youtube_dl,bid33,no,True,False,,,Python::youtube_dl::bid33
Python,youtube_dl,bid34,"Condition insertion,Statement insertion",False,True,CI;SI,,Python::youtube_dl::bid34
Python,youtube_dl,bid35,"Method call insertion,Condition insertion",False,True,CI;MCR,,Python::youtube_dl::bid35
Python,youtube_dl,bid36,Modification of condition,False,True,MOCS,,Python::youtube_dl::bid36
Python,youtube_dl,bid37,"Add import statement, Method call Replacement,Statement insertion",False,True,AIS;MCR;SI,,Python::youtube_dl::bid37
Python,youtube_dl,bid38,no,True,False,,,Python::youtube_dl::bid38
Python,youtube_dl,bid39,no,True,False,,,Python::youtube_dl::bid39
Python,youtube_dl,bid40,no,True,False,,,Python::youtube_dl::bid40
Python,youtube_dl,bid41,"Method call replacement, Modification of condition statement",False,True,MCR;MOCS,,Python::youtube_dl::bid41
Python,youtube_dl,bid42,no,True,False,,,Python::youtube_dl::bid42
Python,youtube_dl,bid43,Modification of condtion statement,False,True,MOCS,,Python::youtube_dl::bid43
Python,pandas,bid1,Modification of condition statement,False,True,MOCS,,Python::pandas::bid1
Python,pandas,bid2,"Statement reordering, Condition insertion",False,True,CI;SR,,Python::pandas::bid2
Python,pandas,bid3,"Statement insertion, Condition insertion",False,True,CI;SI,,Python::pandas::bid3
Python,pandas,bid4,"Condition insertion, Modification of return value",False,True,CI;MRV,,Python::pandas::bid4
Python,pandas,bid5,no,True,False,,,Python::pandas::bid5
Python,pandas,bid6,Method call replacement,False,True,MCR,,Python::pandas::bid6
JavaScript,bower,bid1,no,True,False,,,JavaScript::bower::bid1
JavaScript,bower,bid2,no,True,False,,,JavaScript::bower::bid2
JavaScript,bower,bid3,Method Call Replacement (MCR),False,True,MCR,,JavaScript::bower::bid3
JavaScript,eslint,bid4,Modification of Condition Statement (MOCS),False,True,MOCS,,JavaScript::eslint::bid4
JavaScript,eslint,bid5,no,True,False,,,JavaScript::eslint::bid5
JavaScript,eslint,bid6,"Condition insertion[], Modification of Return Value",False,True,CI;MRV,,JavaScript::eslint::bid6
JavaScript,eslint,bid7,Condition insertion,False,True,CI,,JavaScript::eslint::bid7
JavaScript,eslint,bid8,no,True,False,,,JavaScript::eslint::bid8
JavaScript,eslint,bid9,"Modification condition statement, Method call replacement, Modification return Value",False,True,MCR;MOCS;MRV,,JavaScript::eslint::bid9
JavaScript,eslint,bid10,"Methodcall replacement, Condotion insertion, Modification of condition statement",False,True,CI;MCR;MOCS,,JavaScript::eslint::bid10
JavaScript,eslint,bid11,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::eslint::bid11
JavaScript,eslint,bid12,no,True,False,,,JavaScript::eslint::bid12
JavaScript,eslint,bid13,no,True,False,,,JavaScript::eslint::bid13
JavaScript,eslint,bid14,Constant Replacement (CR),False,True,CR,,JavaScript::eslint::bid14
JavaScript,eslint,bid15,Statement Deletion (SD),False,True,SD,,JavaScript::eslint::bid15
JavaScript,eslint,bid16,no,True,False,,,JavaScript::eslint::bid16
JavaScript,eslint,bid17,Bitwise Operator Replacement (BWO),False,True,BWO,,JavaScript::eslint::bid17
JavaScript,eslint,bid18,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid18
JavaScript,eslint,bid19,"Arithmetic Operator Replacement (AOR), Constant replacement,",False,True,AOR;CR,,JavaScript::eslint::bid19
JavaScript,eslint,bid20,Condition Insertion (CI),False,True,CI,,JavaScript::eslint::bid20
JavaScript,eslint,bid21,"Condition insertion, Modification of condition stement",False,True,CI;MOCS,,JavaScript::eslint::bid21
JavaScript,eslint,bid22,"Method call replacement, Modification of condition stement",False,True,MCR;MOCS,,JavaScript::eslint::bid22
JavaScript,eslint,bid23,"Condition insertion,Method call replacement",False,True,CI;MCR,,JavaScript::eslint::bid23
JavaScript,eslint,bid24,Arithmetic Operator Replacement (AOR),False,True,AOR,,JavaScript::eslint::bid24
JavaScript,eslint,bid25,"Method call replacement , Modification of condition statement",False,True,MCR;MOCS,,JavaScript::eslint::bid25
JavaScript,eslint,bid26,Modification of Return Value (MRV),False,True,MRV,,JavaScript::eslint::bid26
JavaScript,eslint,bid27,"Condition insertion, Modification of return Value",False,True,CI;MRV,,JavaScript::eslint::bid27
JavaScript,eslint,bid28,no,True,False,,,JavaScript::eslint::bid28
JavaScript,eslint,bid29,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::eslint::bid29
JavaScript,eslint,bid30,Modification of Return Value (MRV),False,True,MRV,,JavaScript::eslint::bid30
JavaScript,eslint,bid31,no,True,False,,,JavaScript::eslint::bid31
JavaScript,eslint,bid32,no,True,False,,,JavaScript::eslint::bid32
JavaScript,eslint,bid33,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid33
JavaScript,eslint,bid34,no,True,False,,,JavaScript::eslint::bid34
JavaScript,eslint,bid35,Method call replacement,False,True,MCR,,JavaScript::eslint::bid35
JavaScript,eslint,bid36,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid36
JavaScript,eslint,bid37,"Method call replacement, Modification of condition stement",False,True,MCR;MOCS,,JavaScript::eslint::bid37
JavaScript,eslint,bid38,"Annotation addition, Mofication of condition stement",False,True,AA,,JavaScript::eslint::bid38
JavaScript,eslint,bid39,Modification of Condition Statement (MOCS),False,True,MOCS,,JavaScript::eslint::bid39
JavaScript,eslint,bid40,no,True,False,,,JavaScript::eslint::bid40
JavaScript,eslint,bid41,no,True,False,,,JavaScript::eslint::bid41
JavaScript,eslint,bid42,"Modification of condition statement, Statement insertion",False,True,MOCS;SI,,JavaScript::eslint::bid42
JavaScript,eslint,bid43,no,True,False,,,JavaScript::eslint::bid43
JavaScript,eslint,bid44,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid44
JavaScript,eslint,bid45,"Statement Insertion (SI), Condition Insertion(CI)",False,True,CI;SI,,JavaScript::eslint::bid45
JavaScript,eslint,bid46,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid46
JavaScript,eslint,bid47,Bitwise Operator Replacement (BWO),False,True,BWO,,JavaScript::eslint::bid47
JavaScript,eslint,bid48,For Loop Insertion,False,True,FLI,,JavaScript::eslint::bid48
JavaScript,eslint,bid49,no,True,False,,,JavaScript::eslint::bid49
JavaScript,eslint,bid50,Constant Replacement (CR),False,True,CR,,JavaScript::eslint::bid50
JavaScript,eslint,bid51,no,True,False,,,JavaScript::eslint::bid51
JavaScript,eslint,bid52,Modification of Return Value (MRV),False,True,MRV,,JavaScript::eslint::bid52
JavaScript,eslint,bid53,Reference Assignment Replacement (RAR),False,True,RAR,,JavaScript::eslint::bid53
JavaScript,eslint,bid54,no,True,False,,,JavaScript::eslint::bid54
JavaScript,eslint,bid55,no,True,False,,,JavaScript::eslint::bid55
JavaScript,eslint,bid56,"Method call replacement, Modification of condition stement",False,True,MCR;MOCS,,JavaScript::eslint::bid56
JavaScript,eslint,bid57,Statement Deletion (SD),False,True,SD,,JavaScript::eslint::bid57
JavaScript,eslint,bid58,no,True,False,,,JavaScript::eslint::bid58
JavaScript,eslint,bid59,"Condition insertion, Method call replacement",False,True,CI;MCR,,JavaScript::eslint::bid59
JavaScript,eslint,bid60,"Condition Insertion (CI), Modification of return Value(MRV)",False,True,CI;MRV,,JavaScript::eslint::bid60
JavaScript,eslint,bid61,Condition Negation (CN),False,True,CN,,JavaScript::eslint::bid61
JavaScript,eslint,bid62,"Variable assignment(VA), Satatement Insertion(SI), Condition insertion",False,True,CI;SI;VA,,JavaScript::eslint::bid62
JavaScript,eslint,bid63,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::eslint::bid63
JavaScript,eslint,bid64,no,True,False,,,JavaScript::eslint::bid64
JavaScript,eslint,bid65,Method call replacement(MCR),False,True,MCR,,JavaScript::eslint::bid65
JavaScript,eslint,bid66,no,True,False,,,JavaScript::eslint::bid66
JavaScript,eslint,bid67,no,True,False,,,JavaScript::eslint::bid67
JavaScript,eslint,bid68,Method Call Replacement (MCR),False,True,MCR,,JavaScript::eslint::bid68
JavaScript,eslint,bid69,Statement Insertion(SI),False,True,SI,,JavaScript::eslint::bid69
JavaScript,eslint,bid70,"Variable Assignment (VA), Else Insertion(ElseI)",False,True,ElseI;VA,,JavaScript::eslint::bid70
JavaScript,eslint,bid71,no,True,False,,,JavaScript::eslint::bid71
JavaScript,eslint,bid72,Arithmetic Operator Replacement (AOR),False,True,AOR,,JavaScript::eslint::bid72
JavaScript,eslint,bid73,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::eslint::bid73
JavaScript,eslint,bid74,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid74
JavaScript,eslint,bid75,Variable Replacement (VR),False,True,VR,,JavaScript::eslint::bid75
JavaScript,eslint,bid76,no,True,False,,,JavaScript::eslint::bid76
JavaScript,eslint,bid77,no,True,False,,,JavaScript::eslint::bid77
JavaScript,eslint,bid78,Modification of condition statement(MOCS0,False,True,MOCS,,JavaScript::eslint::bid78
JavaScript,eslint,bid79,Condition Insertion (CI),False,True,CI,,JavaScript::eslint::bid79
JavaScript,eslint,bid80,Condition Insertion (CI),False,True,CI,,JavaScript::eslint::bid80
JavaScript,eslint,bid81,Method Call Replacement (MCR),False,True,MCR,,JavaScript::eslint::bid81
JavaScript,eslint,bid82,"Condition(CI), Modification of condition Statement(MOCS),Statement(SI)",False,True,CI;MOCS;SI,,JavaScript::eslint::bid82
JavaScript,eslint,bid83,Bitwise Operator Replacement (BWO),False,True,BWO,,JavaScript::eslint::bid83
JavaScript,eslint,bid84,no,True,False,,,JavaScript::eslint::bid84
JavaScript,eslint,bid85,"Condition insertion(CI),Statement insertion(SI), Modification of return Value(MRV)",False,True,CI;MRV;SI,,JavaScript::eslint::bid85
JavaScript,eslint,bid86,Reference Assignment Replacement (RAR),False,True,RAR,,JavaScript::eslint::bid86
JavaScript,eslint,bid87,no,True,False,,,JavaScript::eslint::bid87
JavaScript,eslint,bid88,no,True,False,,,JavaScript::eslint::bid88
JavaScript,eslint,bid89,"Condition insertion(CI), Modification of Return Value(MRV)",False,True,CI;MRV,,JavaScript::eslint::bid89
JavaScript,eslint,bid90,"Statement Deletion (SD), Method call replacement(MCR)",False,True,MCR;SD,,JavaScript::eslint::bid90
JavaScript,eslint,bid91,"Statament insertion(SI0,Modification of return value",False,True,MRV;SI,,JavaScript::eslint::bid91
JavaScript,eslint,bid92,no,True,False,,,JavaScript::eslint::bid92
JavaScript,eslint,bid93,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid93
JavaScript,eslint,bid94,no,True,False,,,JavaScript::eslint::bid94
JavaScript,eslint,bid95,no,True,False,,,JavaScript::eslint::bid95
JavaScript,eslint,bid96,Method call replacement(MCR),False,True,MCR,,JavaScript::eslint::bid96
JavaScript,eslint,bid97,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid97
JavaScript,eslint,bid98,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::eslint::bid98
JavaScript,eslint,bid99,Modification of Return Value (MRV),False,True,MRV,,JavaScript::eslint::bid99
JavaScript,eslint,bid100,Variable Assignment (VA),False,True,VA,,JavaScript::eslint::bid100
JavaScript,eslint,bid101,no,True,False,,,JavaScript::eslint::bid101
JavaScript,eslint,bid102,Method call replacement(MCR),False,True,MCR,,JavaScript::eslint::bid102
JavaScript,eslint,bid103,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid103
JavaScript,eslint,bid104,no,True,False,,,JavaScript::eslint::bid104
JavaScript,eslint,bid105,no,True,False,,,JavaScript::eslint::bid105
JavaScript,eslint,bid106,Statement Insertion (SI),False,True,SI,,JavaScript::eslint::bid106
JavaScript,eslint,bid107,no,True,False,,,JavaScript::eslint::bid107
JavaScript,eslint,bid108,"Condition insertion(CI0, Modificationof return Value(MRV)",False,True,CI;MRV,,JavaScript::eslint::bid108
JavaScript,eslint,bid109,"Else insertion(ElseI0, Modificationof return value(MRV)",False,True,ElseI;MRV,,JavaScript::eslint::bid109
JavaScript,eslint,bid110,Method call replacement(MCR),False,True,MCR,,JavaScript::eslint::bid110
JavaScript,eslint,bid111,no,True,False,,,JavaScript::eslint::bid111
JavaScript,eslint,bid112,no,True,False,,,JavaScript::eslint::bid112
JavaScript,eslint,bid113,Constant Replacement (CR),False,True,CR,,JavaScript::eslint::bid113
JavaScript,eslint,bid114,"Condition insertion(CI), Modification of Return Value(MRV)",False,True,CI;MRV,,JavaScript::eslint::bid114
JavaScript,eslint,bid115,no,True,False,,,JavaScript::eslint::bid115
JavaScript,eslint,bid116,no,True,False,,,JavaScript::eslint::bid116
JavaScript,eslint,bid117,no,True,False,,,JavaScript::eslint::bid117
JavaScript,eslint,bid118,Constant Replacement (CR),False,True,CR,,JavaScript::eslint::bid118
JavaScript,eslint,bid119,no,True,False,,,JavaScript::eslint::bid119
JavaScript,eslint,bid120,Method call replacement(MCR),False,True,MCR,,JavaScript::eslint::bid120
JavaScript,eslint,bid121,Modification of condition statement(MOCS),False,True,MOCS,,JavaScript::eslint::bid121
JavaScript,eslint,bid122,no,True,False,,,JavaScript::eslint::bid122
JavaScript,eslint,bid123,no,True,False,,,JavaScript::eslint::bid123
JavaScript,eslint,bid124,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid124
JavaScript,eslint,bid125,Arithmetic Operator Replacement (AOR),False,True,AOR,,JavaScript::eslint::bid125
JavaScript,eslint,bid126,Modification of condition stetement(MOCS),False,True,MOCS,,JavaScript::eslint::bid126
JavaScript,eslint,bid127,"Statement insertion(SI), Modification of return value(MRV),Modification of condition statement(MOCS)",False,True,MOCS;MRV;SI,,JavaScript::eslint::bid127
JavaScript,eslint,bid128,"Modification of condition statement(MOCS), Method call replacement(MCR)",False,True,MCR;MOCS,,JavaScript::eslint::bid128
JavaScript,eslint,bid129,no,True,False,,,JavaScript::eslint::bid129
JavaScript,eslint,bid130,no,True,False,,,JavaScript::eslint::bid130
JavaScript,eslint,bid131,no,True,False,,,JavaScript::eslint::bid131
JavaScript,eslint,bid132,Method call replacement(MCR),False,True,MCR,,JavaScript::eslint::bid132
JavaScript,eslint,bid133,"Statement insertion(SI),Modification of condition statement(MOCS)",False,True,MOCS;SI,,JavaScript::eslint::bid133
JavaScript,eslint,bid134,"Case Insertion (CASEI), Satatment insertion(SI)",False,True,CASEI;SI,,JavaScript::eslint::bid134
JavaScript,eslint,bid135,no,True,False,,,JavaScript::eslint::bid135
JavaScript,eslint,bid136,"Condition insertion(CI), Modification of return value(MRV)",False,True,CI;MRV,,JavaScript::eslint::bid136
JavaScript,eslint,bid137,"Condition deletion(CD), Statement deletion(SD), Method call replacement(MCR)",False,True,DOC;MCR;SD,,JavaScript::eslint::bid137
JavaScript,eslint,bid138,"Method call replacement(MCR), Statement insertion(SI)",False,True,MCR;SI,,JavaScript::eslint::bid138
JavaScript,eslint,bid139,no,True,False,,,JavaScript::eslint::bid139
JavaScript,eslint,bid140,"Modification of condition statement(MOCS), Modification of return Value(MRV)",False,True,MOCS;MRV,,JavaScript::eslint::bid140
JavaScript,eslint,bid141,no,True,False,,,JavaScript::eslint::bid141
JavaScript,eslint,bid142,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::eslint::bid142
JavaScript,eslint,bid143,no,True,False,,,JavaScript::eslint::bid143
JavaScript,eslint,bid144,Modification of condition statement(MOCS),False,True,MOCS,,JavaScript::eslint::bid144
JavaScript,eslint,bid145,"Constant Replacement (CR), Condition insertion(CI)",False,True,CI;CR,,JavaScript::eslint::bid145
JavaScript,express,bid177,no,True,False,,,JavaScript::express::bid177
JavaScript,express,bid178,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::express::bid178
JavaScript,express,bid179,Relational Operator Replacement (ROR),False,True,ROR,,JavaScript::express::bid179
JavaScript,express,bid180,"Variable assignment(VA), Method call replacement(MCR)",False,True,MCR;VA,,JavaScript::express::bid180
JavaScript,express,bid181,Condition Negation (CN),False,True,CN,,JavaScript::express::bid181
JavaScript,express,bid182,no,True,False,,,JavaScript::express::bid182
JavaScript,express,bid183,no,True,False,,,JavaScript::express::bid183
JavaScript,express,bid184,Condition Insertion (CI),False,True,CI,,JavaScript::express::bid184
JavaScript,express,bid185,Reference Assignment Replacement (RAR),False,True,RAR,,JavaScript::express::bid185
JavaScript,express,bid186,"Condition insertion(CI), Variable assignment(VA)",False,True,CI;VA,,JavaScript::express::bid186
JavaScript,express,bid187,no,True,False,,,JavaScript::express::bid187
JavaScript,express,bid188,no,True,False,,,JavaScript::express::bid188
JavaScript,express,bid189,no,True,False,,,JavaScript::express::bid189
JavaScript,express,bid190,"Condition insertion(CI), Method call replacement(MCR), Modification of return Value(MRV)",False,True,CI;MCR;MRV,,JavaScript::express::bid190
JavaScript,express,bid191,no,True,False,,,JavaScript::express::bid191
JavaScript,express,bid192,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::express::bid192
JavaScript,express,bid193,no,True,False,,,JavaScript::express::bid193
JavaScript,express,bid194,Condition Insertion (CI),False,True,CI,,JavaScript::express::bid194
JavaScript,express,bid195,no,True,False,,,JavaScript::express::bid195
JavaScript,express,bid196,no,True,False,,,JavaScript::express::bid196
JavaScript,express,bid197,no,True,False,,,JavaScript::express::bid197
JavaScript,express,bid198,no,True,False,,,JavaScript::express::bid198
JavaScript,express,bid199,no,True,False,,,JavaScript::express::bid199
JavaScript,express,bid200,no,True,False,,,JavaScript::express::bid200
JavaScript,express,bid201,"Condition insertion(CI), Method call replacement(MCR)",False,True,CI;MCR,,JavaScript::express::bid201
JavaScript,express,bid202,Logical Operator Replacement (LOR),False,True,LOR,,JavaScript::express::bid202
JavaScript,express,bid203,no,True,False,,,JavaScript::express::bid203
JavaScript,hessian-js,bid204,no,True,False,,,JavaScript::hessian-js::bid204
JavaScript,hessian-js,bid205,"Condition insertion(CI), Variable assignment(VA)",False,True,CI;VA,,JavaScript::hessian-js::bid205
JavaScript,hessian-js,bid206,no,True,False,,,JavaScript::hessian-js::bid206
JavaScript,hessian-js,bid207,Condition Insertion (CI),False,True,CI,,JavaScript::hessian-js::bid207
JavaScript,hessian-js,bid208,no,True,False,,,JavaScript::hessian-js::bid208
JavaScript,hessian-js,bid209,no,True,False,,,JavaScript::hessian-js::bid209
JavaScript,hessian-js,bid210,no,True,False,,,JavaScript::hessian-js::bid210
JavaScript,hessian-js,bid211,no,True,False,,,JavaScript::hessian-js::bid211
JavaScript,hessian-js,bid212,Statament deletion(SD),False,True,SD,,JavaScript::hessian-js::bid212
JavaScript,hexo,bid213,Variable Assignment (VA),False,True,VA,,JavaScript::hexo::bid213
JavaScript,hexo,bid214,no,True,False,,,JavaScript::hexo::bid214
JavaScript,hexo,bid215,"Variable assignment(VA), Condition insertion(CI), Method parameter modification(MPM), Modification of return Value(MRV)",False,True,CI;MPM;MRV;VA,,JavaScript::hexo::bid215
JavaScript,hexo,bid216,"Statment deletion(SD), Modifcation of return value(MRV)",False,True,MRV;SD,,JavaScript::hexo::bid216
JavaScript,hexo,bid217,no,True,False,,,JavaScript::hexo::bid217
JavaScript,hexo,bid218,no,True,False,,,JavaScript::hexo::bid218
JavaScript,hexo,bid219,Method call replacement(MCR),False,True,MCR,,JavaScript::hexo::bid219
JavaScript,hexo,bid220,Modification of Return Value (MRV),False,True,MRV,,JavaScript::hexo::bid220
JavaScript,hexo,bid221,no,True,False,,,JavaScript::hexo::bid221
JavaScript,hexo,bid222,no,True,False,,,JavaScript::hexo::bid222
JavaScript,hexo,bid223,no,True,False,,,JavaScript::hexo::bid223
JavaScript,hexo,bid224,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::hexo::bid224
JavaScript,karma,bid225,String Modification (SM),False,True,SM,,JavaScript::karma::bid225
JavaScript,karma,bid226,no,True,False,,,JavaScript::karma::bid226
JavaScript,karma,bid227,Modification of Return Value (MRV),False,True,MRV,,JavaScript::karma::bid227
JavaScript,karma,bid228,Modification of Condition Statement (MOCS),False,True,MOCS,,JavaScript::karma::bid228
JavaScript,karma,bid229,Variable Assignment (VA),False,True,VA,,JavaScript::karma::bid229
JavaScript,karma,bid230,"Variable assignment(VA), Condition insertion(CI), Modification return value(MRV)",False,True,CI;MRV;VA,,JavaScript::karma::bid230
JavaScript,karma,bid231,no,True,False,,,JavaScript::karma::bid231
JavaScript,karma,bid232,Variable Assignment (VA),False,True,VA,,JavaScript::karma::bid232
JavaScript,karma,bid233,Modification of Return Value (MRV),False,True,MRV,,JavaScript::karma::bid233
JavaScript,karma,bid234,no,True,False,,,JavaScript::karma::bid234
JavaScript,karma,bid235,Method Parameter Modification (MPM),False,True,MPM,,JavaScript::karma::bid235
JavaScript,karma,bid236,no,True,False,,,JavaScript::karma::bid236
JavaScript,karma,bid237,no,True,False,,,JavaScript::karma::bid237
JavaScript,karma,bid238,MCR,False,True,MCR,,JavaScript::karma::bid238
JavaScript,karma,bid239,no,True,False,,,JavaScript::karma::bid239
JavaScript,karma,bid240,no,True,False,,,JavaScript::karma::bid240
JavaScript,karma,bid241,no,True,False,,,JavaScript::karma::bid241
JavaScript,karma,bid242,no,True,False,,,JavaScript::karma::bid242
JavaScript,karma,bid243,no,True,False,,,JavaScript::karma::bid243
JavaScript,karma,bid244,no,True,False,,,JavaScript::karma::bid244
JavaScript,karma,bid245,Import Statement Addition (AIS),False,True,AIS,,JavaScript::karma::bid245
JavaScript,karma,bid246,String Modification (SM),False,True,SM,,JavaScript::karma::bid246
JavaScript,shields,bid247,"Method call replacement(MCR), String modification(SM)",False,True,MCR;SM,,JavaScript::shields::bid247
JavaScript,shields,bid248,no,True,False,,,JavaScript::shields::bid248
JavaScript,shields,bid249,no,True,False,,,JavaScript::shields::bid249
JavaScript,shields,bid250,no,True,False,,,JavaScript::shields::bid250
