1:AOR:+(long,long):%(long,long):org.apache.commons.math.util.MathUtils@addAndCheck(int,int):80:2499:(long)x + (long)y |==> (long)x % (long)y
612:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):561:19328:v /= 2; |==> <NO-OP>
613:STD:<INC>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):562:19348:k++; |==> <NO-OP>
614:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):564:19398:31 |==> 0
615:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):564:19398:31 |==> -31
616:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):564:19393:k == 31 |==> k <= 31
617:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):564:19393:k == 31 |==> k >= 31
618:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):564:19395:k == 31 |==> false
619:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):571:19697:1 |==> 0
620:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):571:19697:1 |==> -1
621:LOR:&(int,int):^(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19693:u & 1 |==> u ^ 1
622:LOR:&(int,int):|(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19693:u & 1 |==> u | 1
623:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):571:19703:1 |==> 0
624:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):571:19703:1 |==> -1
625:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19692:(u & 1) == 1 |==> (u & 1) <= 1
626:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19692:(u & 1) == 1 |==> (u & 1) >= 1
627:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19700:(u & 1) == 1 |==> false
628:ORU:-(int):+(int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19712:-(u / 2) |==> +(u / 2)
629:ORU:-(int):~(int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19712:-(u / 2) |==> ~(u / 2)
630:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):571:19718:2 |==> 0
631:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):571:19718:2 |==> -2
632:AOR:/(int,int):%(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19714:u / 2 |==> u % 2
633:AOR:/(int,int):*(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19714:u / 2 |==> u * 2
634:AOR:/(int,int):+(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19714:u / 2 |==> u + 2
635:AOR:/(int,int):-(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):571:19714:u / 2 |==> u - 2
636:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):577:19970:1 |==> 0
637:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):577:19970:1 |==> -1
638:LOR:&(int,int):^(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):577:19966:t & 1 |==> t ^ 1
639:LOR:&(int,int):|(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):577:19966:t & 1 |==> t | 1
640:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):577:19976:0 |==> 1
641:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):577:19976:0 |==> -1
642:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):577:19965:(t & 1) == 0 |==> (t & 1) <= 0
643:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):577:19965:(t & 1) == 0 |==> (t & 1) >= 0
644:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):577:19973:(t & 1) == 0 |==> false
645:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):578:20023:2 |==> 0
646:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):578:20023:2 |==> -2
647:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):578:20018:t /= 2; |==> <NO-OP>
648:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):581:20112:0 |==> 1
649:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):581:20112:0 |==> -1
650:ROR:>(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):581:20108:t > 0 |==> t != 0
651:ROR:>(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):581:20108:t > 0 |==> t >= 0
652:ROR:>(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):581:20110:t > 0 |==> false
653:ORU:-(int):+(int):org.apache.commons.math.util.MathUtils@gcd(int,int):582:20137:-t |==> +t
654:ORU:-(int):~(int):org.apache.commons.math.util.MathUtils@gcd(int,int):582:20137:-t |==> ~t
655:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):582:20133:u = -t; |==> <NO-OP>
656:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):584:20178:v = t; |==> <NO-OP>
657:AOR:-(int,int):%(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20280:v - u |==> v % u
658:AOR:-(int,int):*(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20280:v - u |==> v * u
659:AOR:-(int,int):+(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20280:v - u |==> v + u
660:AOR:-(int,int):/(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20280:v - u |==> v / u
661:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):587:20289:2 |==> 0
662:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):587:20289:2 |==> -2
663:AOR:/(int,int):%(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20279:(v - u) / 2 |==> (v - u) % 2
664:AOR:/(int,int):*(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20279:(v - u) / 2 |==> (v - u) * 2
665:AOR:/(int,int):+(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20279:(v - u) / 2 |==> (v - u) + 2
666:AOR:/(int,int):-(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):587:20279:(v - u) / 2 |==> (v - u) - 2
667:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):587:20275:t = (v - u) / 2; |==> <NO-OP>
668:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):590:20414:0 |==> 1
669:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):590:20414:0 |==> -1
670:ROR:!=(int,int):<(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):590:20409:t != 0 |==> t < 0
671:ROR:!=(int,int):>(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):590:20409:t != 0 |==> t > 0
672:ROR:!=(int,int):TRUE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):590:20411:t != 0 |==> true
673:ORU:-(int):+(int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20433:-u |==> +u
674:ORU:-(int):~(int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20433:-u |==> ~u
675:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):591:20439:1 |==> 0
676:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):591:20439:1 |==> -1
677:SOR:<<(int,int):>>(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20439:1 << k |==> 1 >> k
678:SOR:<<(int,int):>>>(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20439:1 << k |==> 1 >>> k
679:AOR:*(int,int):%(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20433:-u * (1 << k) |==> -u % (1 << k)
680:AOR:*(int,int):+(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20433:-u * (1 << k) |==> -u + (1 << k)
681:AOR:*(int,int):-(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20433:-u * (1 << k) |==> -u - (1 << k)
682:AOR:*(int,int):/(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):591:20433:-u * (1 << k) |==> -u / (1 << k)
683:ROR:>=(int,int):==(int,int):org.apache.commons.math.util.MathUtils@indicator(byte):623:21318:x >= ZB |==> x == ZB
684:ROR:>=(int,int):>(int,int):org.apache.commons.math.util.MathUtils@indicator(byte):623:21318:x >= ZB |==> x > ZB
685:ROR:>=(int,int):TRUE(int,int):org.apache.commons.math.util.MathUtils@indicator(byte):623:21320:x >= ZB |==> true
686:COR:<METHOD_INVOCATION(boolean)>:FALSE:org.apache.commons.math.util.MathUtils@indicator(double):635:21709:Double.isNaN(x) |==> false
687:COR:<METHOD_INVOCATION(boolean)>:TRUE:org.apache.commons.math.util.MathUtils@indicator(double):635:21709:Double.isNaN(x) |==> true
688:LVR:0:POS:org.apache.commons.math.util.MathUtils@indicator(double):638:21778:0.0 |==> 1.0
689:LVR:0:NEG:org.apache.commons.math.util.MathUtils@indicator(double):638:21778:0.0 |==> -1.0
690:ROR:>=(double,double):==(double,double):org.apache.commons.math.util.MathUtils@indicator(double):638:21773:x >= 0.0 |==> x == 0.0
691:ROR:>=(double,double):>(double,double):org.apache.commons.math.util.MathUtils@indicator(double):638:21773:x >= 0.0 |==> x > 0.0
692:ROR:>=(double,double):TRUE(double,double):org.apache.commons.math.util.MathUtils@indicator(double):638:21775:x >= 0.0 |==> true
693:LVR:POS:0:org.apache.commons.math.util.MathUtils@indicator(double):638:21785:1.0 |==> 0.0
694:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@indicator(double):638:21785:1.0 |==> -1.0
695:ORU:-(double):+(double):org.apache.commons.math.util.MathUtils@indicator(double):638:21791:-1.0 |==> +1.0
696:LVR:POS:0:org.apache.commons.math.util.MathUtils@indicator(double):638:21792:1.0 |==> 0.0
697:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@indicator(double):638:21792:1.0 |==> -1.0
698:COR:<METHOD_INVOCATION(boolean)>:FALSE:org.apache.commons.math.util.MathUtils@indicator(float):649:22150:Float.isNaN(x) |==> false
699:COR:<METHOD_INVOCATION(boolean)>:TRUE:org.apache.commons.math.util.MathUtils@indicator(float):649:22150:Float.isNaN(x) |==> true
700:LVR:0:POS:org.apache.commons.math.util.MathUtils@indicator(float):652:22218:0.0F |==> 1.0F
701:LVR:0:NEG:org.apache.commons.math.util.MathUtils@indicator(float):652:22218:0.0F |==> -1.0F
702:ROR:>=(float,float):==(float,float):org.apache.commons.math.util.MathUtils@indicator(float):652:22213:x >= 0.0F |==> x == 0.0F
703:ROR:>=(float,float):>(float,float):org.apache.commons.math.util.MathUtils@indicator(float):652:22213:x >= 0.0F |==> x > 0.0F
704:ROR:>=(float,float):TRUE(float,float):org.apache.commons.math.util.MathUtils@indicator(float):652:22215:x >= 0.0F |==> true
705:LVR:POS:0:org.apache.commons.math.util.MathUtils@indicator(float):652:22226:1.0F |==> 0.0F
706:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@indicator(float):652:22226:1.0F |==> -1.0F
707:ORU:-(float):+(float):org.apache.commons.math.util.MathUtils@indicator(float):652:22233:-1.0F |==> +1.0F
708:LVR:POS:0:org.apache.commons.math.util.MathUtils@indicator(float):652:22234:1.0F |==> 0.0F
709:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@indicator(float):652:22234:1.0F |==> -1.0F
710:LVR:0:POS:org.apache.commons.math.util.MathUtils@indicator(int):662:22502:0 |==> 1
711:LVR:0:NEG:org.apache.commons.math.util.MathUtils@indicator(int):662:22502:0 |==> -1
712:ROR:>=(int,int):==(int,int):org.apache.commons.math.util.MathUtils@indicator(int):662:22497:x >= 0 |==> x == 0
713:ROR:>=(int,int):>(int,int):org.apache.commons.math.util.MathUtils@indicator(int):662:22497:x >= 0 |==> x > 0
714:ROR:>=(int,int):TRUE(int,int):org.apache.commons.math.util.MathUtils@indicator(int):662:22499:x >= 0 |==> true
715:LVR:POS:0:org.apache.commons.math.util.MathUtils@indicator(int):662:22507:1 |==> 0
716:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@indicator(int):662:22507:1 |==> -1
717:LVR:NEG:0:org.apache.commons.math.util.MathUtils@indicator(int):662:22511:-1 |==> 0
718:LVR:NEG:POS:org.apache.commons.math.util.MathUtils@indicator(int):662:22511:-1 |==> 1
719:LVR:0:POS:org.apache.commons.math.util.MathUtils@indicator(long):672:22783:0L |==> 1L
720:LVR:0:NEG:org.apache.commons.math.util.MathUtils@indicator(long):672:22783:0L |==> -1L
721:ROR:>=(long,long):==(long,long):org.apache.commons.math.util.MathUtils@indicator(long):672:22778:x >= 0L |==> x == 0L
722:ROR:>=(long,long):>(long,long):org.apache.commons.math.util.MathUtils@indicator(long):672:22778:x >= 0L |==> x > 0L
723:ROR:>=(long,long):TRUE(long,long):org.apache.commons.math.util.MathUtils@indicator(long):672:22780:x >= 0L |==> true
724:LVR:POS:0:org.apache.commons.math.util.MathUtils@indicator(long):672:22789:1L |==> 0L
725:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@indicator(long):672:22789:1L |==> -1L
726:LVR:NEG:0:org.apache.commons.math.util.MathUtils@indicator(long):672:22794:-1L |==> 0L
727:LVR:NEG:POS:org.apache.commons.math.util.MathUtils@indicator(long):672:22794:-1L |==> 1L
728:ROR:>=(int,int):==(int,int):org.apache.commons.math.util.MathUtils@indicator(short):683:23105:x >= ZS |==> x == ZS
729:ROR:>=(int,int):>(int,int):org.apache.commons.math.util.MathUtils@indicator(short):683:23105:x >= ZS |==> x > ZS
730:ROR:>=(int,int):TRUE(int,int):org.apache.commons.math.util.MathUtils@indicator(short):683:23107:x >= ZS |==> true
731:LVR:0:POS:org.apache.commons.math.util.MathUtils@lcm(int,int):710:24113:0 |==> 1
732:LVR:0:NEG:org.apache.commons.math.util.MathUtils@lcm(int,int):710:24113:0 |==> -1
733:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24110:a == 0 |==> a <= 0
734:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24110:a == 0 |==> a >= 0
735:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24111:a == 0 |==> false
736:LVR:0:POS:org.apache.commons.math.util.MathUtils@lcm(int,int):710:24121:0 |==> 1
737:LVR:0:NEG:org.apache.commons.math.util.MathUtils@lcm(int,int):710:24121:0 |==> -1
738:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24118:b == 0 |==> b <= 0
739:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24118:b == 0 |==> b >= 0
740:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24119:b == 0 |==> false
741:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24110:a == 0 || b == 0 |==> a == 0 != (b == 0)
742:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24110:a == 0 || b == 0 |==> a == 0
743:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24118:a == 0 || b == 0 |==> b == 0
744:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@lcm(int,int):710:24115:a == 0 || b == 0 |==> true
745:LVR:0:POS:org.apache.commons.math.util.MathUtils@lcm(int,int):711:24144:0 |==> 1
746:LVR:0:NEG:org.apache.commons.math.util.MathUtils@lcm(int,int):711:24144:0 |==> -1
747:AOR:/(int,int):%(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):713:24196:a / gcd(a, b) |==> a % gcd(a, b)
748:AOR:/(int,int):*(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):713:24196:a / gcd(a, b) |==> a * gcd(a, b)
749:AOR:/(int,int):+(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):713:24196:a / gcd(a, b) |==> a + gcd(a, b)
750:AOR:/(int,int):-(int,int):org.apache.commons.math.util.MathUtils@lcm(int,int):713:24196:a / gcd(a, b) |==> a - gcd(a, b)
751:AOR:/(double,double):%(double,double):org.apache.commons.math.util.MathUtils@log(double,double):734:25054:Math.log(x) / Math.log(base) |==> Math.log(x) % Math.log(base)
752:AOR:/(double,double):*(double,double):org.apache.commons.math.util.MathUtils@log(double,double):734:25054:Math.log(x) / Math.log(base) |==> Math.log(x) * Math.log(base)
753:AOR:/(double,double):+(double,double):org.apache.commons.math.util.MathUtils@log(double,double):734:25054:Math.log(x) / Math.log(base) |==> Math.log(x) + Math.log(base)
754:AOR:/(double,double):-(double,double):org.apache.commons.math.util.MathUtils@log(double,double):734:25054:Math.log(x) / Math.log(base) |==> Math.log(x) - Math.log(base)
755:AOR:*(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):748:25442:((long)x) * ((long)y) |==> ((long)x) % ((long)y)
756:AOR:*(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):748:25442:((long)x) * ((long)y) |==> ((long)x) + ((long)y)
757:AOR:*(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):748:25442:((long)x) * ((long)y) |==> ((long)x) - ((long)y)
758:AOR:*(long,long):/(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):748:25442:((long)x) * ((long)y) |==> ((long)x) / ((long)y)
759:ROR:<(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25477:m < Integer.MIN_VALUE |==> m != Integer.MIN_VALUE
760:ROR:<(long,long):<=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25477:m < Integer.MIN_VALUE |==> m <= Integer.MIN_VALUE
761:ROR:<(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25479:m < Integer.MIN_VALUE |==> false
762:ROR:>(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25502:m > Integer.MAX_VALUE |==> m != Integer.MAX_VALUE
763:ROR:>(long,long):>=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25502:m > Integer.MAX_VALUE |==> m >= Integer.MAX_VALUE
764:ROR:>(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25504:m > Integer.MAX_VALUE |==> false
765:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25477:m < Integer.MIN_VALUE || m > Integer.MAX_VALUE |==> m < Integer.MIN_VALUE
766:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25502:m < Integer.MIN_VALUE || m > Integer.MAX_VALUE |==> m > Integer.MAX_VALUE
767:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@mulAndCheck(int,int):749:25499:m < Integer.MIN_VALUE || m > Integer.MAX_VALUE |==> true
768:ROR:>(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):768:26054:a > b |==> a != b
769:ROR:>(long,long):>=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):768:26054:a > b |==> a >= b
770:ROR:>(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):768:26056:a > b |==> false
771:LVR:0:POS:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):772:26190:0 |==> 1
772:LVR:0:NEG:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):772:26190:0 |==> -1
773:ROR:<(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):772:26186:a < 0 |==> a != 0
774:ROR:<(long,long):<=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):772:26186:a < 0 |==> a <= 0
775:ROR:<(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):772:26188:a < 0 |==> false
776:LVR:0:POS:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):773:26219:0 |==> 1
777:LVR:0:NEG:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):773:26219:0 |==> -1
778:ROR:<(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):773:26215:b < 0 |==> b != 0
779:ROR:<(long,long):<=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):773:26215:b < 0 |==> b <= 0
780:ROR:<(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):773:26217:b < 0 |==> false
781:AOR:/(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26332:Long.MAX_VALUE / b |==> Long.MAX_VALUE % b
782:AOR:/(long,long):*(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26332:Long.MAX_VALUE / b |==> Long.MAX_VALUE * b
783:AOR:/(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26332:Long.MAX_VALUE / b |==> Long.MAX_VALUE + b
784:AOR:/(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26332:Long.MAX_VALUE / b |==> Long.MAX_VALUE - b
785:ROR:>=(long,long):==(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26327:a >= Long.MAX_VALUE / b |==> a == Long.MAX_VALUE / b
786:ROR:>=(long,long):>(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26327:a >= Long.MAX_VALUE / b |==> a > Long.MAX_VALUE / b
787:ROR:>=(long,long):TRUE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):775:26329:a >= Long.MAX_VALUE / b |==> true
788:AOR:*(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):776:26384:a * b |==> a % b
789:AOR:*(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):776:26384:a * b |==> a + b
790:AOR:*(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):776:26384:a * b |==> a - b
791:AOR:*(long,long):/(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):776:26384:a * b |==> a / b
792:LVR:0:POS:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):780:26533:0 |==> 1
793:LVR:0:NEG:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):780:26533:0 |==> -1
794:ROR:>(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):780:26529:b > 0 |==> b != 0
795:ROR:>(long,long):>=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):780:26529:b > 0 |==> b >= 0
796:ROR:>(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):780:26531:b > 0 |==> false
797:AOR:/(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26641:Long.MIN_VALUE / b |==> Long.MIN_VALUE % b
798:AOR:/(long,long):*(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26641:Long.MIN_VALUE / b |==> Long.MIN_VALUE * b
799:AOR:/(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26641:Long.MIN_VALUE / b |==> Long.MIN_VALUE + b
800:AOR:/(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26641:Long.MIN_VALUE / b |==> Long.MIN_VALUE - b
801:ROR:<=(long,long):<(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26641:Long.MIN_VALUE / b <= a |==> Long.MIN_VALUE / b < a
802:ROR:<=(long,long):==(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26641:Long.MIN_VALUE / b <= a |==> Long.MIN_VALUE / b == a
803:ROR:<=(long,long):TRUE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):782:26660:Long.MIN_VALUE / b <= a |==> true
804:AOR:*(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):783:26698:a * b |==> a % b
805:AOR:*(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):783:26698:a * b |==> a + b
806:AOR:*(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):783:26698:a * b |==> a - b
807:AOR:*(long,long):/(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):783:26698:a * b |==> a / b
808:LVR:0:POS:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):790:26929:0 |==> 1
809:LVR:0:NEG:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):790:26929:0 |==> -1
810:LVR:0:POS:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):792:26977:0 |==> 1
811:LVR:0:NEG:org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):792:26977:0 |==> -1
812:ROR:>(long,long):!=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):792:26973:a > 0 |==> a != 0
813:ROR:>(long,long):>=(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):792:26973:a > 0 |==> a >= 0
814:ROR:>(long,long):FALSE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):792:26975:a > 0 |==> false
815:AOR:/(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27163:Long.MAX_VALUE / b |==> Long.MAX_VALUE % b
816:AOR:/(long,long):*(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27163:Long.MAX_VALUE / b |==> Long.MAX_VALUE * b
817:AOR:/(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27163:Long.MAX_VALUE / b |==> Long.MAX_VALUE + b
818:AOR:/(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27163:Long.MAX_VALUE / b |==> Long.MAX_VALUE - b
819:ROR:<=(long,long):<(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27158:a <= Long.MAX_VALUE / b |==> a < Long.MAX_VALUE / b
820:ROR:<=(long,long):==(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27158:a <= Long.MAX_VALUE / b |==> a == Long.MAX_VALUE / b
821:ROR:<=(long,long):TRUE(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):797:27160:a <= Long.MAX_VALUE / b |==> true
822:AOR:*(long,long):%(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):798:27211:a * b |==> a % b
823:AOR:*(long,long):+(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):798:27211:a * b |==> a + b
824:AOR:*(long,long):-(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):798:27211:a * b |==> a - b
825:AOR:*(long,long):/(long,long):org.apache.commons.math.util.MathUtils@mulAndCheck(long,long):798:27211:a * b |==> a / b
